BldLink,BldName,BldAddress,BldSize,BldType,BldBuilt,BldFurnish,BldBedRoomCount,BldToiletCount,BldRentFee,BldRentFeePeriod,timestamp
https://www.propertyguru.com.sg/listing/21893856/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Partially Furnished,2 ,2 ,"7,700 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/22596591/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1163 sqft,Condominium,2017,Partially Furnished,2 ,2 ,"8,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/19779469/for-rent-the-clift,The Clift,21 McCallum Street,495 sqft,Apartment,2011,Fully Furnished,1 ,1 ,"4,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/23733309/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,1076 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,000 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24155357/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,4 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:35"
https://www.propertyguru.com.sg/listing/24027082/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,700 sqft,Condominium,2017,Partially Furnished,1 ,1 ,"6,600 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/23676608/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,861 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24154893/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,743 sqft,Condominium,2017,Partially Furnished,1 ,1 ,"5,850 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/21552701/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1529 sqft,Condominium,2017,NA,3 ,3 ,"12,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24154750/for-rent-empire-lofts-mosque-street-one-bedroom,Empire Lofts Mosque Street One bedroom,,650 sqft,Apartment,NA,Partially Furnished,1 ,1 ,"5,000 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24154162/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/21250825/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1119 sqft,Condominium,2017,NA,2 ,2 ,"8,300 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24154030/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/23530599/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153901/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153894/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2099 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"12,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153683/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153526/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Partially Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153524/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24148866/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,861 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/23840961/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,689 sqft,Condominium,2008,Fully Furnished,1 ,1 ,"5,600 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24130492/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2200 sqft,Condominium,2008,NA,4 ,3 ,"15,799 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/23786834/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,4 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153295/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/24153010/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:39"
https://www.propertyguru.com.sg/listing/19178537/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/23507316/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/20217578/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/23400791/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Apartment,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/22398549/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24152959/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,936 sqft,Condominium,2008,Fully Furnished,2 ,2 ,"7,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24152006/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,1518 sqft,Condominium,2017,Partially Furnished,3 ,3 ,"12,500 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/14493965/for-rent-emerald-garden,Emerald Garden,33 Club Street,1238 sqft,Condominium,1998,Fully Furnished,3 ,3 ,"6,500 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/23551832/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1539 sqft,Condominium,2017,Partially Furnished,3 ,3 ,"11,000 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24150252/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,4 ,"15,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/23524406/for-rent-v-on-shenton,V on Shenton,5A Shenton Way,957 sqft,Condominium,2017,Partially Furnished,2 ,2 ,"6,200 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24151316/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2200 sqft,Condominium,2008,Partially Furnished,4 ,2 ,"15,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24148774/for-rent-marina-bay-suites,Marina Bay Suites,3 Central Boulevard,2047 sqft,Apartment,2014,Partially Furnished,4 ,4 ,"17,500 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24001725/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,1184 sqft,Condominium,2008,Partially Furnished,3 ,2 ,"8,000 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/21146738/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,2 Marina Boulevard,2142 sqft,Apartment,2008,Fully Furnished,4 ,4 ,"15,800 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24131547/for-rent-the-sail-marina-bay,The Sail @ Marina Bay,6 Marina Boulevard,2174 sqft,Condominium,2008,Fully Furnished,1 ,2 ,"15,000 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24149437/for-rent-v-on-shenton,V on Shenton,5A Shenton Way,474 sqft,Condominium,2017,Fully Furnished,Studio,NO,"4,000 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/23161008/for-rent-marina-one-residences,Marina One Residences,23 Marina Way,1539 sqft,Condominium,2017,Partially Furnished,3 ,3 ,"11,000 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/11242262/for-rent-marina-bay-residences,Marina Bay Residences,18 Marina Boulevard,4000 sqft,Condominium,2010,Partially Furnished,5 ,6 ,"60,000 ",/mo,"10/06/2022, 09:33:44"
https://www.propertyguru.com.sg/listing/24148470/for-rent-marina-one-residences,Marina One Residences,21 Marina Way,1507 sqft,Condominium,2017,Partially Furnished,3 ,3 ,"15,200 ",/mo,"10/06/2022, 09:33:44"
